Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_Group,Attrition_Flag_Original,Attrition_Flag_Existing Customer
44,M,3,College,Married,$60K - $80K,Blue,30,5,2,0,4489.0,0,4489.0,0.693,3773.0,64,0.455,0.0,Middle-aged,Existing Customer,1
53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842.0,198,5644.0,0.396,1828.0,44,0.517,0.034,Middle-aged,Attrited Customer,0
42,F,4,Unknown,Married,Less than $40K,Blue,30,4,2,3,8777.0,1668,7109.0,0.85,4141.0,83,0.66,0.19,Middle-aged,Existing Customer,1
51,F,2,Unknown,Single,Less than $40K,Blue,45,3,6,1,3250.0,0,3250.0,0.601,4752.0,84,0.75,0.0,Middle-aged,Existing Customer,1
46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060.0,0,15060.0,0.545,1611.0,42,0.4,0.0,Middle-aged,Attrited Customer,0
40,M,4,High School,Unknown,$80K - $120K,Blue,36,6,1,0,2126.0,1321,805.0,0.596,2992.0,72,1.0,0.621,Middle-aged,Existing Customer,1
47,M,4,Unknown,Divorced,$40K - $60K,Blue,35,3,2,1,4907.0,773,4134.0,0.517,5088.0,71,0.651,0.158,Middle-aged,Existing Customer,1
51,F,1,Uneducated,Married,Unknown,Blue,44,6,2,1,3553.0,0,3553.0,0.844,4923.0,89,0.648,0.0,Middle-aged,Existing Customer,1
41,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515.0,1313,1202.0,0.981,4370.0,68,0.7,0.522,Middle-aged,Existing Customer,1
41,M,4,Unknown,Single,$80K - $120K,Blue,28,1,2,4,4428.0,0,4428.0,0.865,2331.0,36,0.286,0.0,Middle-aged,Attrited Customer,0
43,M,1,High School,Married,$40K - $60K,Blue,25,6,3,3,1616.0,0,1616.0,0.794,4961.0,78,0.814,0.0,Middle-aged,Existing Customer,1
64,F,1,Graduate,Single,Less than $40K,Blue,56,4,1,1,6723.0,968,5755.0,0.832,3838.0,67,0.811,0.144,Older,Existing Customer,1
42,F,1,Uneducated,Married,Less than $40K,Blue,29,3,4,2,2756.0,1911,845.0,0.774,4656.0,62,0.879,0.693,Middle-aged,Existing Customer,1
50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,0.618,2214.0,46,0.484,0.52,Middle-aged,Attrited Customer,0
52,F,2,Uneducated,Married,Less than $40K,Blue,42,6,3,0,5456.0,0,5456.0,0.337,3470.0,65,0.625,0.0,Middle-aged,Existing Customer,1
46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0,3569.0,0.706,4186.0,72,0.636,0.0,Middle-aged,Existing Customer,1
39,M,5,College,Married,$80K - $120K,Blue,29,3,3,4,23836.25,1804,32394.0,0.934,4270.0,59,0.639,0.053,Middle-aged,Existing Customer,1
44,M,2,Graduate,Single,$80K - $120K,Blue,31,5,2,4,23836.25,1311,33205.0,0.6,4485.0,85,0.771,0.038,Middle-aged,Existing Customer,1
57,F,3,College,Single,$40K - $60K,Blue,44,3,1,2,2817.0,1864,953.0,0.7,4535.0,82,0.745,0.662,Older,Existing Customer,1
53,F,1,Uneducated,Single,Less than $40K,Blue,43,6,2,3,2126.0,1257,869.0,0.632,4340.0,70,0.892,0.591,Middle-aged,Existing Customer,1
43,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1,4,2573.0,1640,933.0,0.873,4094.0,77,0.638,0.637,Middle-aged,Existing Customer,1
45,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,2016.0,1303,713.0,0.599,3243.0,63,0.615,0.646,Middle-aged,Existing Customer,1
48,F,1,College,Divorced,Less than $40K,Blue,36,6,3,0,4006.0,1646,2360.0,0.746,5006.0,89,0.534,0.411,Middle-aged,Existing Customer,1
41,F,3,High School,Unknown,Unknown,Blue,36,5,1,2,5869.0,0,5869.0,0.713,4191.0,65,0.857,0.0,Middle-aged,Existing Customer,1
47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,2,3,4586.0,0,4586.0,0.812,2529.0,43,0.433,0.0,Middle-aged,Attrited Customer,0
50,F,2,College,Single,Less than $40K,Blue,41,6,3,4,1438.3,0,1438.3,0.872,4617.0,67,0.634,0.0,Middle-aged,Existing Customer,1
46,M,5,Unknown,Married,$60K - $80K,Blue,35,3,3,3,1790.0,796,994.0,0.722,3539.0,57,0.966,0.445,Middle-aged,Existing Customer,1
51,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306,3556.0,0.807,4305.0,51,1.318,0.393,Middle-aged,Existing Customer,1
43,M,5,Unknown,Married,$60K - $80K,Blue,36,3,5,1,7411.0,1341,6070.0,0.799,4278.0,80,0.633,0.181,Middle-aged,Existing Customer,1
47,F,2,College,Married,Less than $40K,Blue,36,6,2,3,5667.0,2517,3150.0,0.684,2176.0,38,0.267,0.444,Middle-aged,Attrited Customer,0
47,M,4,College,Single,$60K - $80K,Blue,41,5,2,3,15594.0,0,15594.0,0.631,4745.0,75,0.786,0.0,Middle-aged,Existing Customer,1
47,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.0,979,10431.0,1.049,2736.0,38,0.462,0.086,Middle-aged,Attrited Customer,0
47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.0,1214,370.0,0.887,2628.0,41,0.64,0.766,Middle-aged,Attrited Customer,0
44,M,1,Uneducated,Married,$80K - $120K,Blue,29,4,3,3,13298.0,1694,11604.0,0.824,3476.0,66,0.784,0.127,Middle-aged,Existing Customer,1
51,F,2,Unknown,Married,Less than $40K,Blue,36,1,2,2,2114.0,0,2114.0,0.875,2872.0,45,0.5,0.0,Middle-aged,Attrited Customer,0
44,M,1,Unknown,Single,$60K - $80K,Blue,33,3,2,4,2540.0,0,2540.0,0.212,1531.0,31,0.107,0.0,Middle-aged,Attrited Customer,0
41,F,5,Uneducated,Single,Less than $40K,Blue,30,4,2,1,1762.0,1051,711.0,0.785,4986.0,80,0.739,0.596,Middle-aged,Existing Customer,1
47,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,3,2245.0,1503,742.0,0.754,3344.0,54,0.543,0.669,Middle-aged,Existing Customer,1
47,M,1,Uneducated,Married,$40K - $60K,Blue,36,3,2,3,8168.0,2137,6031.0,0.659,3554.0,82,0.822,0.262,Middle-aged,Existing Customer,1
41,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,1,2238.0,0,2238.0,0.452,2063.0,42,0.5,0.0,Middle-aged,Attrited Customer,0
54,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,3881.0,2517,1364.0,0.815,2463.0,38,0.407,0.649,Middle-aged,Attrited Customer,0
44,M,4,Graduate,Married,$80K - $120K,Blue,36,3,1,3,20485.0,0,20485.0,0.751,3024.0,51,1.04,0.0,Middle-aged,Existing Customer,1
44,F,2,Doctorate,Divorced,Unknown,Blue,39,6,4,1,9856.0,671,9185.0,0.662,5408.0,83,0.729,0.068,Middle-aged,Existing Customer,1
44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,1064.0,0.971,4830.0,82,0.952,0.496,Middle-aged,Existing Customer,1
43,F,3,Unknown,Divorced,Less than $40K,Blue,30,3,2,1,2905.0,2079,826.0,0.789,4444.0,84,0.909,0.716,Middle-aged,Existing Customer,1
49,M,4,Uneducated,Unknown,$60K - $80K,Silver,44,6,3,2,23836.25,0,32244.0,0.647,3501.0,65,0.757,0.0,Middle-aged,Existing Customer,1
47,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6,2,3,5624.0,1216,4408.0,0.691,3843.0,66,1.0,0.216,Middle-aged,Existing Customer,1
44,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1656.0,1429,227.0,0.777,4258.0,77,0.75,0.863,Middle-aged,Existing Customer,1
42,M,2,Uneducated,Married,$40K - $60K,Blue,30,1,3,3,3032.0,0,3032.0,0.429,2273.0,44,0.517,0.0,Middle-aged,Attrited Customer,0
42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699.0,0,15699.0,0.569,1793.0,40,0.6,0.0,Middle-aged,Attrited Customer,0
40,F,3,Uneducated,Divorced,$40K - $60K,Blue,28,3,1,3,6608.0,2270,4338.0,0.75,4033.0,58,0.657,0.344,Middle-aged,Existing Customer,1
47,F,3,Graduate,Single,Less than $40K,Blue,43,4,2,4,5062.0,1423,3639.0,0.775,4535.0,68,0.417,0.281,Middle-aged,Existing Customer,1
44,M,3,Uneducated,Single,$40K - $60K,Blue,30,3,3,2,1547.0,0,1547.0,0.792,4348.0,63,0.615,0.0,Middle-aged,Existing Customer,1
60,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,9413.0,0.938,4545.0,83,0.766,0.149,Older,Existing Customer,1
41,F,2,High School,Married,$40K - $60K,Blue,26,5,1,2,1438.3,0,1438.3,0.66,4300.0,67,0.675,0.0,Middle-aged,Existing Customer,1
46,F,2,Unknown,Single,Less than $40K,Blue,33,4,3,2,3670.0,0,3670.0,0.797,4811.0,68,0.889,0.0,Middle-aged,Existing Customer,1
42,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,4,1538.0,868,670.0,0.828,5228.0,61,0.694,0.564,Middle-aged,Existing Customer,1
54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,552.3,0.822,4385.0,91,0.717,0.616,Middle-aged,Existing Customer,1
45,F,3,College,Married,Less than $40K,Blue,36,4,2,4,2330.0,2294,36.0,0.456,2107.0,40,0.333,0.985,Middle-aged,Attrited Customer,0
49,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,3170.0,1428,1742.0,0.876,4097.0,72,0.565,0.45,Middle-aged,Existing Customer,1
42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2,3,2120.0,1527,593.0,0.744,4741.0,86,0.72,0.72,Middle-aged,Existing Customer,1
53,M,0,Graduate,Single,$80K - $120K,Blue,34,3,1,4,20231.0,1434,18797.0,0.543,5002.0,78,0.66,0.071,Middle-aged,Existing Customer,1
48,F,4,Doctorate,Unknown,Unknown,Blue,24,4,2,3,1438.3,0,1438.3,0.738,2306.0,46,0.484,0.0,Middle-aged,Attrited Customer,0
45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.0,0,5583.0,0.748,3317.0,71,0.821,0.0,Middle-aged,Existing Customer,1
41,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5,3,4,7764.0,621,7143.0,0.67,3955.0,72,0.756,0.08,Middle-aged,Existing Customer,1
51,M,3,Uneducated,Single,$80K - $120K,Blue,45,3,3,3,23836.25,0,25670.0,0.952,2709.0,51,0.645,0.0,Middle-aged,Attrited Customer,0
45,M,2,College,Single,$60K - $80K,Blue,29,3,2,4,3841.0,0,3841.0,0.794,2832.0,48,0.846,0.0,Middle-aged,Attrited Customer,0
52,F,3,Graduate,Married,Less than $40K,Blue,39,4,3,3,2001.0,909,1092.0,0.772,4238.0,63,0.8,0.454,Middle-aged,Existing Customer,1
44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512.0,1471,7041.0,0.867,4056.0,81,0.841,0.173,Middle-aged,Existing Customer,1
47,F,3,Uneducated,Divorced,$40K - $60K,Blue,30,5,3,2,5869.0,2517,3352.0,0.505,4166.0,85,0.809,0.429,Middle-aged,Existing Customer,1
44,F,5,Unknown,Married,Unknown,Blue,36,4,2,3,5791.0,0,5791.0,0.645,4556.0,67,0.861,0.0,Middle-aged,Existing Customer,1
50,M,2,High School,Married,$120K +,Silver,37,5,2,1,23836.25,399,34117.0,0.726,2118.0,41,0.519,0.012,Middle-aged,Attrited Customer,0
49,M,3,Unknown,Married,$80K - $120K,Blue,43,6,1,1,2191.0,1414,777.0,0.635,3967.0,76,0.767,0.645,Middle-aged,Existing Customer,1
37,M,2,Unknown,Single,$60K - $80K,Blue,32,4,1,1,2865.0,1176,1689.0,0.665,3462.0,61,0.906,0.41,Middle-aged,Existing Customer,1
43,M,4,Graduate,Married,$120K +,Blue,31,6,1,3,6467.0,1887,4580.0,0.442,4098.0,61,0.605,0.292,Middle-aged,Existing Customer,1
37,F,3,Unknown,Married,Less than $40K,Blue,17,3,1,3,1468.0,1074,394.0,0.697,2050.0,32,0.524,0.732,Middle-aged,Attrited Customer,0
58,F,2,Graduate,Single,$40K - $60K,Blue,50,4,3,3,5386.0,0,5386.0,0.777,4846.0,84,0.68,0.0,Older,Existing Customer,1
46,F,3,Graduate,Single,Less than $40K,Blue,28,5,3,3,1438.3,576,862.3,0.774,5098.0,66,0.833,0.4,Middle-aged,Existing Customer,1
59,F,0,Uneducated,Single,Unknown,Blue,46,5,1,4,5402.0,892,4510.0,0.782,4770.0,83,0.596,0.165,Older,Existing Customer,1
49,F,3,Uneducated,Single,Unknown,Blue,36,4,2,3,3855.0,211,3644.0,0.485,1724.0,34,0.308,0.055,Middle-aged,Attrited Customer,0
42,F,1,Unknown,Married,Less than $40K,Blue,36,3,3,4,2983.0,0,2983.0,0.865,2509.0,46,0.586,0.0,Middle-aged,Attrited Customer,0
54,F,2,Doctorate,Divorced,Less than $40K,Blue,43,6,1,3,1438.3,1120,318.3,0.817,4880.0,77,0.75,0.779,Middle-aged,Existing Customer,1
31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871.0,0,4871.0,0.89,2773.0,34,0.789,0.0,Young,Attrited Customer,0
40,F,2,Graduate,Unknown,Less than $40K,Blue,29,5,1,2,2636.0,1953,683.0,0.916,4584.0,70,0.591,0.741,Middle-aged,Existing Customer,1
32,F,2,Post-Graduate,Married,$40K - $60K,Blue,24,5,3,1,1553.0,1177,376.0,0.638,4549.0,68,0.659,0.758,Young,Existing Customer,1
45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304.0,0,3304.0,0.532,1731.0,32,0.28,0.0,Middle-aged,Attrited Customer,0
49,M,4,Unknown,Single,$120K +,Blue,38,3,3,4,23836.25,2517,31999.0,0.7,2376.0,55,0.486,0.073,Middle-aged,Attrited Customer,0
53,F,1,High School,Single,Less than $40K,Blue,47,6,2,3,3378.0,2134,1244.0,0.541,4464.0,83,0.93,0.632,Middle-aged,Existing Customer,1
34,F,3,Uneducated,Single,$40K - $60K,Blue,27,3,2,4,2313.0,1775,538.0,0.773,4317.0,68,0.545,0.767,Young,Existing Customer,1
49,F,0,Graduate,Single,Less than $40K,Blue,39,4,3,0,2434.0,0,2434.0,0.788,4628.0,73,0.622,0.0,Middle-aged,Existing Customer,1
60,F,1,College,Single,$40K - $60K,Blue,50,5,1,3,1438.3,0,1438.3,0.578,4148.0,84,0.714,0.0,Older,Existing Customer,1
40,M,2,College,Single,$80K - $120K,Blue,36,5,1,4,14544.0,0,14544.0,0.768,4064.0,92,0.769,0.0,Middle-aged,Existing Customer,1
59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,23836.25,471,24150.0,0.85,2864.0,51,0.759,0.019,Older,Attrited Customer,0
44,F,2,Unknown,Married,Less than $40K,Blue,33,5,3,2,2337.0,698,1639.0,0.836,4048.0,83,0.886,0.299,Middle-aged,Existing Customer,1
49,F,2,High School,Married,$40K - $60K,Blue,39,5,3,4,2720.0,1926,794.0,0.602,3806.0,61,0.794,0.708,Middle-aged,Existing Customer,1
44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,3,1,3,1965.0,1021,944.0,0.516,3968.0,57,0.781,0.52,Middle-aged,Existing Customer,1
47,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,23836.25,1587,31535.0,0.475,3145.0,63,0.75,0.048,Middle-aged,Existing Customer,1
52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438.3,797,641.3,0.87,4673.0,69,0.568,0.554,Middle-aged,Existing Customer,1
47,F,1,High School,Married,Less than $40K,Blue,41,3,3,4,2709.0,2034,675.0,0.606,4915.0,92,0.84,0.751,Middle-aged,Existing Customer,1
57,F,2,Uneducated,Married,Unknown,Blue,51,3,6,2,2404.0,284,2120.0,0.866,2511.0,51,0.5,0.118,Older,Attrited Customer,0
41,M,2,High School,Married,$60K - $80K,Blue,36,6,2,2,4499.0,0,4499.0,0.765,4906.0,75,0.667,0.0,Middle-aged,Existing Customer,1
33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734.0,2517,2217.0,0.483,2275.0,55,0.897,0.532,Young,Attrited Customer,0
55,M,2,Graduate,Married,$120K +,Blue,36,3,2,4,4697.0,0,4697.0,0.544,1867.0,34,0.478,0.0,Middle-aged,Attrited Customer,0
50,M,2,Unknown,Married,$120K +,Gold,35,4,5,3,23836.25,668,33848.0,0.894,3931.0,77,0.791,0.019,Middle-aged,Existing Customer,1
47,M,3,Doctorate,Unknown,$60K - $80K,Blue,36,4,1,2,2572.0,1093,1479.0,0.615,5038.0,86,0.83,0.425,Middle-aged,Existing Customer,1
56,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5,1,4,3110.0,2378,732.0,0.974,3395.0,75,0.829,0.765,Older,Existing Customer,1
41,M,4,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1734.0,857,877.0,0.752,4741.0,84,0.714,0.494,Middle-aged,Existing Customer,1
46,F,5,High School,Married,Unknown,Blue,36,5,3,0,3562.0,0,3562.0,0.753,4198.0,77,0.75,0.0,Middle-aged,Existing Customer,1
43,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,1536.0,0,1536.0,0.571,1973.0,36,0.333,0.0,Middle-aged,Attrited Customer,0
39,M,4,High School,Married,$60K - $80K,Blue,32,4,2,2,19198.0,2218,16980.0,0.802,4423.0,90,0.667,0.116,Middle-aged,Existing Customer,1
42,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,2023.0,0.89,4804.0,66,0.737,0.554,Middle-aged,Existing Customer,1
45,F,5,Graduate,Divorced,Less than $40K,Blue,26,3,5,2,1438.3,1226,212.3,0.638,3889.0,60,0.818,0.852,Middle-aged,Existing Customer,1
54,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990.0,1747,243.0,0.924,5216.0,87,0.891,0.878,Middle-aged,Existing Customer,1
59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337.0,65,0.512,0.304,Older,Existing Customer,1
45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,728.0,0.66,4905.0,89,0.978,0.668,Middle-aged,Existing Customer,1
43,F,2,Unknown,Married,Less than $40K,Blue,33,4,2,2,5152.0,1713,3439.0,0.746,3919.0,57,1.036,0.332,Middle-aged,Existing Customer,1
41,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6,2,1,2515.0,1767,748.0,0.665,4388.0,67,0.675,0.703,Middle-aged,Existing Customer,1
49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094.0,0,2094.0,0.897,2690.0,46,0.484,0.0,Middle-aged,Attrited Customer,0
48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,647.0,0.932,4634.0,54,0.862,0.661,Middle-aged,Existing Customer,1
42,M,5,Unknown,Married,$60K - $80K,Blue,22,6,2,4,5096.0,0,5096.0,0.808,2574.0,43,0.483,0.0,Middle-aged,Attrited Customer,0
39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792.0,62,0.722,0.0,Middle-aged,Existing Customer,1
42,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3,2,2,3015.0,0,3015.0,0.927,4277.0,80,0.951,0.0,Middle-aged,Existing Customer,1
48,M,3,Uneducated,Single,$40K - $60K,Blue,36,6,3,2,3786.0,0,3786.0,0.715,3403.0,70,0.489,0.0,Middle-aged,Existing Customer,1
39,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,12078.0,1687,10391.0,0.482,2384.0,52,1.167,0.14,Middle-aged,Existing Customer,1
48,F,3,College,Single,Unknown,Blue,38,3,3,3,6448.0,1087,5361.0,0.868,4990.0,85,0.667,0.169,Middle-aged,Existing Customer,1
47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.0,0,5398.0,0.621,1887.0,36,0.333,0.0,Middle-aged,Attrited Customer,0
59,F,2,Uneducated,Married,Less than $40K,Blue,51,5,5,4,1438.3,0,1438.3,0.656,2146.0,44,0.63,0.0,Older,Attrited Customer,0
33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,0.835,2527.0,49,0.69,0.0,Young,Attrited Customer,0
48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,2620.0,2081,539.0,0.99,4867.0,67,0.763,0.794,Middle-aged,Existing Customer,1
49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435.0,0,13435.0,0.747,3575.0,56,1.154,0.0,Middle-aged,Existing Customer,1
43,F,3,Doctorate,Married,Less than $40K,Blue,29,4,2,3,3186.0,2517,669.0,0.59,4197.0,84,0.909,0.79,Middle-aged,Existing Customer,1
42,F,4,Graduate,Married,$40K - $60K,Blue,27,3,1,1,1950.0,1062,888.0,0.48,3873.0,76,0.854,0.545,Middle-aged,Existing Customer,1
63,M,0,Doctorate,Single,Less than $40K,Blue,54,5,2,0,7098.0,2224,4874.0,0.864,3465.0,59,0.788,0.313,Older,Existing Customer,1
42,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,2250.0,1788,462.0,0.523,4908.0,71,1.152,0.795,Middle-aged,Existing Customer,1
45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,23836.25,2038,32478.0,1.007,4067.0,75,1.206,0.059,Middle-aged,Existing Customer,1
58,F,1,Doctorate,Married,Less than $40K,Blue,47,5,3,4,2495.0,2061,434.0,0.849,4399.0,70,0.707,0.826,Older,Existing Customer,1
39,F,2,High School,Married,Less than $40K,Blue,32,5,3,1,3086.0,2213,873.0,0.695,4684.0,81,0.8,0.717,Middle-aged,Existing Customer,1
53,F,2,Graduate,Married,Less than $40K,Blue,49,4,2,4,1520.0,0,1520.0,0.566,4256.0,73,0.622,0.0,Middle-aged,Existing Customer,1
38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043.0,2517,1526.0,0.602,2600.0,47,0.621,0.623,Middle-aged,Attrited Customer,0
65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599.0,1438,3161.0,0.832,4208.0,69,0.865,0.313,Older,Existing Customer,1
38,F,4,Unknown,Married,Less than $40K,Blue,26,3,2,2,1438.3,0,1438.3,0.777,2264.0,39,0.625,0.0,Middle-aged,Attrited Customer,0
55,F,3,Graduate,Unknown,Unknown,Blue,36,4,3,3,7869.0,1251,6618.0,0.722,4314.0,83,0.729,0.159,Middle-aged,Existing Customer,1
60,F,1,Unknown,Unknown,$40K - $60K,Blue,48,3,3,4,5362.0,2057,3305.0,0.763,4205.0,83,0.766,0.384,Older,Existing Customer,1
60,M,0,Doctorate,Unknown,$40K - $60K,Silver,53,4,2,1,16541.0,1428,15113.0,0.846,4352.0,82,0.907,0.086,Older,Existing Customer,1
45,F,2,Uneducated,Single,Less than $40K,Blue,38,3,2,1,7486.0,1758,5728.0,0.613,4604.0,70,0.707,0.235,Middle-aged,Existing Customer,1
42,F,5,Uneducated,Single,Less than $40K,Blue,36,6,3,1,1438.3,0,1438.3,0.813,4653.0,78,0.95,0.0,Middle-aged,Existing Customer,1
51,F,2,Graduate,Single,Unknown,Blue,32,3,3,1,8365.0,1504,6861.0,0.679,4778.0,88,0.956,0.18,Middle-aged,Existing Customer,1
56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846.0,0,2846.0,0.747,2122.0,44,0.419,0.0,Older,Attrited Customer,0
49,F,4,Doctorate,Single,Less than $40K,Blue,42,5,1,4,7789.0,957,6832.0,0.724,3412.0,70,0.842,0.123,Middle-aged,Existing Customer,1
44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3,170,1268.3,0.889,2527.0,45,0.406,0.118,Middle-aged,Attrited Customer,0
48,F,2,College,Married,Unknown,Blue,37,5,2,4,2220.0,0,2220.0,0.737,2456.0,45,0.452,0.0,Middle-aged,Attrited Customer,0
48,M,3,Unknown,Married,$120K +,Blue,43,5,3,0,6626.0,1558,5068.0,1.02,2838.0,49,1.333,0.235,Middle-aged,Existing Customer,1
46,F,2,Graduate,Married,Unknown,Blue,36,6,2,1,5547.0,0,5547.0,0.85,4585.0,79,0.795,0.0,Middle-aged,Existing Customer,1
37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734.0,987,747.0,0.879,4727.0,67,0.914,0.569,Middle-aged,Existing Customer,1
41,F,4,Unknown,Married,Less than $40K,Blue,31,4,3,4,2934.0,933,2001.0,0.898,4253.0,66,0.737,0.318,Middle-aged,Existing Customer,1
44,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527.0,2070,12457.0,0.525,3965.0,58,0.568,0.142,Middle-aged,Existing Customer,1
48,F,4,Uneducated,Single,Less than $40K,Blue,37,6,3,4,2646.0,872,1774.0,0.865,4246.0,80,0.739,0.33,Middle-aged,Existing Customer,1
47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185.0,1556,6629.0,0.806,4527.0,83,0.93,0.19,Middle-aged,Existing Customer,1
46,M,5,High School,Single,$40K - $60K,Blue,37,3,2,3,6340.0,1985,4355.0,0.403,3536.0,61,0.419,0.313,Middle-aged,Existing Customer,1
62,M,1,Graduate,Single,$80K - $120K,Blue,51,6,2,3,5711.0,0,5711.0,0.583,4320.0,72,0.674,0.0,Older,Existing Customer,1
46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258.0,1600,658.0,0.607,4275.0,76,0.551,0.709,Middle-aged,Existing Customer,1
43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086.0,2007,79.0,1.051,2537.0,48,0.6,0.962,Middle-aged,Attrited Customer,0
44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256.0,1013,2243.0,0.988,5079.0,81,0.841,0.311,Middle-aged,Existing Customer,1
50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854.0,2136,12718.0,0.568,3659.0,68,0.581,0.144,Middle-aged,Existing Customer,1
49,M,4,College,Divorced,$120K +,Blue,41,3,1,1,7184.0,1207,5977.0,0.657,3244.0,58,1.0,0.168,Middle-aged,Existing Customer,1
48,M,3,Unknown,Unknown,$40K - $60K,Blue,37,3,2,4,6541.0,1119,5422.0,0.496,3902.0,63,0.432,0.171,Middle-aged,Existing Customer,1
62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9065.0,641,8424.0,0.788,4693.0,83,0.627,0.071,Older,Existing Customer,1
54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682.0,2517,1165.0,0.379,1642.0,35,0.25,0.684,Middle-aged,Attrited Customer,0
56,F,2,Doctorate,Married,Less than $40K,Blue,51,4,6,5,1438.3,0,1438.3,0.699,2229.0,40,0.6,0.0,Older,Attrited Customer,0
46,F,4,Graduate,Married,Unknown,Blue,36,4,3,4,2286.0,0,2286.0,1.057,2798.0,40,0.481,0.0,Middle-aged,Attrited Customer,0
57,M,3,High School,Single,$80K - $120K,Blue,38,4,3,1,12663.0,1028,11635.0,0.791,3297.0,54,0.688,0.081,Older,Existing Customer,1
